#    Energy_c1    MgKa_sum_cps_c2    AlKa_sum_cps_c3    I0_KEITHLEY1_c4    KEITHLEY1_GAIN_c5    I1_KEITHLEY2_c6    KEITHLEY2_GAIN_c7    KEITHLEY3_c8    KEITHLEY3_GAIN_c9    KEITHLEY4_TEY_c10    KEITHLEY4_GAIN_c11    D1_MgKa_corr_c12    D1_AlKa_corr_c13    D2_MgKa_corr_c14    D2_AlKa_corr_c15    D3_MgKa_corr_c16    D3_AlKa_corr_c17    D4_MgKa_corr_c18    D4_AlKa_corr_c19    D1_MgKa_c20    D1_MgKa_dxp_c21    D1_AlKa_c22    D1_AlKa_dxp_c23    D1_ICR_c24    D1_OCR_c25    D1_TrueICR_c26    D2_MgKa_c27    D2_MgKa_dxp_c28    D2_AlKa_c29    D2_AlKa_dxp_c30    D2_ICR_c31    D2_OCR_c32    D2_TrueICR_c33    D3_MgKa_c34    D3_MgKa_dxp_c35    D3_AlKa_c36    D3_AlKa_dxp_c37    D3_ICR_c38    D3_OCR_c39    D3_TrueICR_c40    D4_MgKa_c41    D4_MgKa_dxp_c42    D4_AlKa_c43    D4_AlKa_dxp_c44    D4_ICR_c45    D4_OCR_c46    D4_TrueICR_c47    DD1_ERTM_c48    DD2_ERTM_c49    DD3_ERTM_c50    DD4_ERTM_c51    DD1_ELTM_c52    DD2_ELTM_c53    DD3_ELTM_c54    DD4_ELTM_c55
    1.537998625E+03    1.422828504E+04    1.445147096E+04    1.853147936E-01    7.000000000E+00   -9.419501030E-02    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    3.691635492E+03    3.751488884E+03    3.835205310E+03    3.854721552E+03    3.129125173E+03    3.167076018E+03    3.572319068E+03    3.678184501E+03    7.278000000E+03    1.000000000E+00    7.396000000E+03    0.000000000E+00    4.046789823E+03    3.991067050E+03    4.048726916E+03    7.271000000E+03    8.000000000E+00    7.308000000E+03    1.000000000E+00    4.060065863E+03    3.850564689E+03    4.062015692E+03    6.019000000E+03    6.000000000E+00    6.092000000E+03    0.000000000E+00    3.419911412E+03    3.290555281E+03    3.421294694E+03    6.985000000E+03    2.000000000E+00    7.192000000E+03    0.000000000E+00    3.925937895E+03    3.840064513E+03    3.927760979E+03    1.999966400E+00    1.999966400E+00    1.999966400E+00    1.999966400E+00    1.972393600E+00    1.896749120E+00    1.924272320E+00    1.956209920E+00
    1.540000029E+03    1.438435945E+04    1.463004156E+04    1.867491417E-01    7.000000000E+00   -9.486640726E-02    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    3.722677685E+03    3.810515006E+03    3.822229418E+03    3.872473197E+03    3.223320534E+03    3.273636288E+03    3.616131816E+03    3.673417072E+03    7.332000000E+03    5.000000000E+00    7.505000000E+03    0.000000000E+00    4.106050629E+03    4.045567318E+03    4.108044892E+03    7.227000000E+03    4.000000000E+00    7.322000000E+03    0.000000000E+00    4.073072615E+03    3.852564107E+03    4.075034961E+03    6.214000000E+03    3.000000000E+00    6.311000000E+03    0.000000000E+00    3.520636750E+03    3.395056494E+03    3.522102740E+03    7.070000000E+03    5.000000000E+00    7.182000000E+03    0.000000000E+00    3.956457379E+03    3.869564390E+03    3.958308928E+03    1.999966720E+00    1.999966720E+00    1.999966720E+00    1.999966720E+00    1.970483840E+00    1.891634240E+00    1.928578240E+00    1.956038400E+00
    1.542000984E+03    1.413780304E+04    1.441402177E+04    1.881529717E-01    7.000000000E+00   -9.553780423E-02    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    3.702614085E+03    3.779751879E+03    3.822616382E+03    3.874008452E+03    3.078073942E+03    3.148870163E+03    3.534498627E+03    3.611391273E+03    7.296000000E+03    0.000000000E+00    7.448000000E+03    0.000000000E+00    4.045261099E+03    3.987566991E+03    4.047196729E+03    7.215000000E+03    7.000000000E+00    7.312000000E+03    0.000000000E+00    4.077080708E+03    3.849564673E+03    4.079046919E+03    5.913000000E+03    6.000000000E+00    6.049000000E+03    0.000000000E+00    3.385410784E+03    3.253054651E+03    3.386766289E+03    6.895000000E+03    3.000000000E+00    7.045000000E+03    0.000000000E+00    3.879760334E+03    3.786063606E+03    3.881540769E+03    1.999966400E+00    1.999966400E+00    1.999966400E+00    1.999966400E+00    1.971431360E+00    1.888341760E+00    1.921748160E+00    1.951634880E+00
    1.544000566E+03    1.460396526E+04    1.483853654E+04    1.896483558E-01    7.000000000E+00   -9.636179141E-02    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    3.827554120E+03    3.888421665E+03    3.915091243E+03    3.948269982E+03    3.225500075E+03    3.277883980E+03    3.635819822E+03    3.723960908E+03    7.546000000E+03    5.000000000E+00    7.666000000E+03    0.000000000E+00    4.190175313E+03    4.132574717E+03    4.192252161E+03    7.316000000E+03    6.000000000E+00    7.378000000E+03    0.000000000E+00    4.168298270E+03    3.896576061E+03    4.170353479E+03    6.219000000E+03    4.000000000E+00    6.320000000E+03    0.000000000E+00    3.533658776E+03    3.408061618E+03    3.535135634E+03    7.095000000E+03    4.000000000E+00    7.267000000E+03    0.000000000E+00    3.987528309E+03    3.892569755E+03    3.989409064E+03    1.999963840E+00    1.999960960E+00    1.999963840E+00    1.999964160E+00    1.972430400E+00    1.869527040E+00    1.928849920E+00    1.952306560E+00
    1.546001209E+03    1.488041574E+04    1.514253132E+04    1.911437400E-01    7.000000000E+00   -9.721629664E-02    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    3.892926503E+03    3.976024245E+03    3.970604682E+03    4.019317262E+03    3.303397018E+03    3.357457331E+03    3.713487532E+03    3.789732487E+03    7.683000000E+03    3.000000000E+00    7.847000000E+03    0.000000000E+00    4.287493073E+03    4.233075179E+03    4.289667549E+03    7.499000000E+03    7.000000000E+00    7.591000000E+03    0.000000000E+00    4.209424175E+03    3.977071905E+03    4.211520155E+03    6.355000000E+03    4.000000000E+00    6.459000000E+03    0.000000000E+00    3.628800468E+03    3.492060343E+03    3.630357950E+03    7.257000000E+03    1.000000000E+00    7.406000000E+03    0.000000000E+00    4.070237407E+03    3.979070032E+03    4.072197021E+03    1.999964480E+00    1.999963840E+00    1.999965440E+00    1.999964800E+00    1.974557120E+00    1.889548800E+00    1.924574400E+00    1.955125760E+00
    1.548000834E+03    1.503985750E+04    1.532534439E+04    1.924254978E-01    7.000000000E+00   -9.758251316E-02    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    3.931460342E+03    3.992699619E+03    4.075981138E+03    4.146384449E+03    3.305392071E+03    3.376459038E+03    3.727023946E+03    3.809801281E+03    7.768000000E+03    6.000000000E+00    7.889000000E+03    1.000000000E+00    4.302779304E+03    4.253117046E+03    4.304969319E+03    7.700000000E+03    3.000000000E+00    7.833000000E+03    1.000000000E+00    4.337899964E+03    4.099617413E+03    4.340125890E+03    6.372000000E+03    5.000000000E+00    6.509000000E+03    0.000000000E+00    3.635820225E+03    3.506101537E+03    3.637383741E+03    7.294000000E+03    2.000000000E+00    7.456000000E+03    0.000000000E+00    4.082221642E+03    3.996622137E+03    4.084192817E+03    1.999944960E+00    1.999942720E+00    1.999942080E+00    1.999938880E+00    1.976847040E+00    1.890029440E+00    1.928530880E+00    1.957944960E+00
    1.550004186E+03    1.537753557E+04    1.562828976E+04    1.938293278E-01    7.000000000E+00   -9.828442817E-02    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    3.927811632E+03    4.005861050E+03    4.111151354E+03    4.169806598E+03    3.474745454E+03    3.501725709E+03    3.863827126E+03    3.950896401E+03    7.750000000E+03    2.000000000E+00    7.904000000E+03    0.000000000E+00    4.303704220E+03    4.248071368E+03    4.305895177E+03    7.780000000E+03    6.000000000E+00    7.891000000E+03    0.000000000E+00    4.378908620E+03    4.145569646E+03    4.381176848E+03    6.697000000E+03    2.000000000E+00    6.749000000E+03    0.000000000E+00    3.775549571E+03    3.640061153E+03    3.777235614E+03    7.544000000E+03    2.000000000E+00    7.714000000E+03    0.000000000E+00    4.260661940E+03    4.161569914E+03    4.262809275E+03    1.999966400E+00    1.999966400E+00    1.999966400E+00    1.999966400E+00    1.974078720E+00    1.893343040E+00    1.928142720E+00    1.953408320E+00
    1.552001142E+03    1.560872328E+04    1.587285023E+04    1.953857481E-01    7.000000000E+00   -9.913893339E-02    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    4.099332222E+03    4.169267671E+03    4.213259681E+03    4.260924625E+03    3.425329431E+03    3.482572967E+03    3.870801942E+03    3.960084971E+03    8.089000000E+03    1.000000000E+00    8.227000000E+03    0.000000000E+00    4.486157458E+03    4.428574400E+03    4.488538199E+03    7.867000000E+03    3.000000000E+00    7.956000000E+03    0.000000000E+00    4.463687608E+03    4.169570049E+03    4.466044551E+03    6.642000000E+03    2.000000000E+00    6.753000000E+03    0.000000000E+00    3.747017406E+03    3.634561061E+03    3.748678054E+03    7.587000000E+03    3.000000000E+00    7.762000000E+03    0.000000000E+00    4.243660437E+03    4.161069906E+03    4.245790663E+03    1.999966400E+00    1.999966400E+00    1.999966400E+00    1.999966400E+00    1.974238720E+00    1.868141760E+00    1.939903680E+00    1.961016000E+00
    1.554001339E+03    1.611579484E+04    1.631565272E+04    1.966369879E-01    7.000000000E+00   -1.000544747E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    4.204438679E+03    4.247164647E+03    4.278617303E+03    4.326798737E+03    3.608137057E+03    3.639819274E+03    4.024601797E+03    4.101870058E+03    8.266000000E+03    6.000000000E+00    8.350000000E+03    0.000000000E+00    4.573781638E+03    4.498574856E+03    4.576256327E+03    8.081000000E+03    5.000000000E+00    8.172000000E+03    0.000000000E+00    4.538266737E+03    4.288071354E+03    4.540703129E+03    6.947000000E+03    2.000000000E+00    7.008000000E+03    0.000000000E+00    3.931441115E+03    3.786563008E+03    3.933269315E+03    7.865000000E+03    1.000000000E+00    8.016000000E+03    0.000000000E+00    4.414266895E+03    4.315571811E+03    4.416571915E+03    1.999966720E+00    1.999966720E+00    1.999966720E+00    1.999966720E+00    1.967049600E+00    1.889695040E+00    1.926224320E+00    1.955249920E+00
    1.554203429E+03    1.612385338E+04    1.638814014E+04    1.966369879E-01    7.000000000E+00   -9.974929427E-02    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    4.132062236E+03    4.182930908E+03    4.347651468E+03    4.403005343E+03    3.541963269E+03    3.632451382E+03    4.102176410E+03    4.169752509E+03    8.123000000E+03    2.000000000E+00    8.223000000E+03    0.000000000E+00    4.513710624E+03    4.439135660E+03    4.516120710E+03    8.247000000E+03    2.000000000E+00    8.352000000E+03    0.000000000E+00    4.610835102E+03    4.375617617E+03    4.613350067E+03    6.850000000E+03    6.000000000E+00    7.025000000E+03    0.000000000E+00    3.878867732E+03    3.752614079E+03    3.880647348E+03    8.013000000E+03    5.000000000E+00    8.145000000E+03    0.000000000E+00    4.468411381E+03    4.366622265E+03    4.470773317E+03    1.999938880E+00    1.999946240E+00    1.999939200E+00    1.999944000E+00    1.966858880E+00    1.897878080E+00    1.934818560E+00    1.954369600E+00
    1.554400368E+03    1.611768559E+04    1.641479818E+04    1.966369879E-01    7.000000000E+00   -9.944411383E-02    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    4.202694584E+03    4.281254360E+03    4.362349684E+03    4.445893097E+03    3.571456451E+03    3.632418676E+03    3.981184868E+03    4.055232047E+03    8.292000000E+03    5.000000000E+00    8.447000000E+03    0.000000000E+00    4.590466492E+03    4.531075397E+03    4.592959277E+03    8.198000000E+03    3.000000000E+00    8.355000000E+03    1.000000000E+00    4.652457098E+03    4.374072785E+03    4.655017692E+03    6.913000000E+03    2.000000000E+00    7.031000000E+03    0.000000000E+00    3.904945055E+03    3.781062917E+03    3.906748688E+03    7.796000000E+03    2.000000000E+00    7.941000000E+03    0.000000000E+00    4.366528134E+03    4.277571179E+03    4.368783549E+03    1.999966720E+00    1.999966720E+00    1.999966720E+00    1.999966720E+00    1.974050240E+00    1.880240640E+00    1.936504640E+00    1.959163520E+00
    1.554602932E+03    1.615571279E+04    1.640765595E+04    1.966675059E-01    7.000000000E+00   -9.923048753E-02    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    4.165559704E+03    4.258780695E+03    4.357527038E+03    4.393570322E+03    3.593011308E+03    3.625750635E+03    4.039614738E+03    4.129554294E+03    8.222000000E+03    5.000000000E+00    8.406000000E+03    0.000000000E+00    4.569917759E+03    4.512579421E+03    4.572388267E+03    8.221000000E+03    2.000000000E+00    8.289000000E+03    0.000000000E+00    4.607848369E+03    4.349075848E+03    4.610360075E+03    6.914000000E+03    5.000000000E+00    6.977000000E+03    0.000000000E+00    3.913915607E+03    3.767565104E+03    3.915727539E+03    7.905000000E+03    2.000000000E+00    8.081000000E+03    0.000000000E+00    4.423631200E+03    4.330576911E+03    4.425946014E+03    1.999964800E+00    1.999965120E+00    1.999965440E+00    1.999964480E+00    1.974850240E+00    1.887632000E+00    1.925127680E+00    1.957875840E+00
    1.554800029E+03    1.622946835E+04    1.649239827E+04    1.967895781E-01    7.000000000E+00   -9.901686122E-02    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    4.261269150E+03    4.371938280E+03    4.377492068E+03    4.430514016E+03    3.532010936E+03    3.546533154E+03    4.058696197E+03    4.143412816E+03    8.394000000E+03    2.000000000E+00    8.612000000E+03    0.000000000E+00    4.693724581E+03    4.625603614E+03    4.696330820E+03    8.256000000E+03    3.000000000E+00    8.356000000E+03    0.000000000E+00    4.660710680E+03    4.397604135E+03    4.663280370E+03    6.810000000E+03    2.000000000E+00    6.838000000E+03    0.000000000E+00    3.835755906E+03    3.699585830E+03    3.837496169E+03    7.905000000E+03    1.000000000E+00    8.070000000E+03    0.000000000E+00    4.458363740E+03    4.344095918E+03    4.460715061E+03    1.999955200E+00    1.999952640E+00    1.999953600E+00    1.999955840E+00    1.970899520E+00    1.887009600E+00    1.928932800E+00    1.948655360E+00
    1.555001134E+03    1.637315211E+04    1.665376904E+04    1.961181811E-01    7.000000000E+00   -9.840650034E-02    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    4.258820628E+03    4.347883416E+03    4.427512742E+03    4.487279669E+03    3.607841382E+03    3.678012623E+03    4.078977361E+03    4.140593334E+03    8.416000000E+03    6.000000000E+00    8.592000000E+03    1.000000000E+00    4.662092348E+03    4.609077433E+03    4.664663563E+03    8.371000000E+03    1.000000000E+00    8.484000000E+03    0.000000000E+00    4.673517005E+03    4.420574266E+03    4.676100843E+03    6.941000000E+03    6.000000000E+00    7.076000000E+03    0.000000000E+00    3.945940347E+03    3.797563799E+03    3.947782062E+03    7.944000000E+03    3.000000000E+00    8.064000000E+03    0.000000000E+00    4.446334550E+03    4.332072779E+03    4.448673195E+03    1.999966400E+00    1.999966400E+00    1.999966400E+00    1.999966400E+00    1.977211840E+00    1.891686720E+00    1.924710720E+00    1.948538240E+00
    1.555201323E+03    1.615761451E+04    1.644288206E+04    1.960876631E-01    7.000000000E+00   -9.828442817E-02    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    4.161301819E+03    4.225940436E+03    4.367411142E+03    4.424466954E+03    3.584504158E+03    3.661166964E+03    4.044397388E+03    4.131307709E+03    8.176000000E+03    3.000000000E+00    8.303000000E+03    0.000000000E+00    4.556856428E+03    4.479117532E+03    4.559312829E+03    8.267000000E+03    2.000000000E+00    8.375000000E+03    0.000000000E+00    4.636411591E+03    4.390615912E+03    4.638954546E+03    6.920000000E+03    5.000000000E+00    7.068000000E+03    0.000000000E+00    3.919899426E+03    3.785601757E+03    3.921716905E+03    7.911000000E+03    7.000000000E+00    8.081000000E+03    0.000000000E+00    4.428572710E+03    4.333611634E+03    4.430892701E+03    1.999947520E+00    1.999947200E+00    1.999946240E+00    1.999948480E+00    1.965787520E+00    1.893900800E+00    1.931417920E+00    1.957051840E+00
    1.555400405E+03    1.629671404E+04    1.662714459E+04    1.961486992E-01    7.000000000E+00   -9.810131991E-02    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    4.202047930E+03    4.323207232E+03    4.392702142E+03    4.457653016E+03    3.723278164E+03    3.781826791E+03    3.978685809E+03    4.064457554E+03    8.289000000E+03    0.000000000E+00    8.528000000E+03    0.000000000E+00    4.641046966E+03    4.580076945E+03    4.643595010E+03    8.251000000E+03    8.000000000E+00    8.373000000E+03    0.000000000E+00    4.668028931E+03    4.386573694E+03    4.670606701E+03    7.186000000E+03    3.000000000E+00    7.299000000E+03    0.000000000E+00    4.062255403E+03    3.922065891E+03    4.064207336E+03    7.793000000E+03    6.000000000E+00    7.961000000E+03    0.000000000E+00    4.372607885E+03    4.284571981E+03    4.374869587E+03    1.999966400E+00    1.999966400E+00    1.999966400E+00    1.999966400E+00    1.973682880E+00    1.879368000E+00    1.930914880E+00    1.959680320E+00
    1.555600192E+03    1.634210618E+04    1.663741867E+04    1.962402533E-01    7.000000000E+00   -9.800976577E-02    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    4.314468511E+03    4.401834721E+03    4.399592317E+03    4.459882631E+03    3.549884527E+03    3.595369360E+03    4.078160827E+03    4.180331961E+03    8.494000000E+03    5.000000000E+00    8.666000000E+03    0.000000000E+00    4.723263245E+03    4.652078155E+03    4.725902405E+03    8.246000000E+03    1.000000000E+00    8.359000000E+03    0.000000000E+00    4.673916649E+03    4.382574328E+03    4.676500928E+03    6.868000000E+03    5.000000000E+00    6.956000000E+03    0.000000000E+00    3.877354471E+03    3.752563043E+03    3.879132698E+03    7.983000000E+03    3.000000000E+00    8.183000000E+03    0.000000000E+00    4.497224250E+03    4.404073988E+03    4.499616756E+03    1.999966400E+00    1.999966080E+00    1.999966400E+00    1.999966400E+00    1.969805440E+00    1.875272320E+00    1.935555520E+00    1.958492800E+00
    1.555800872E+03    1.626285687E+04    1.661335876E+04    1.963318074E-01    7.000000000E+00   -9.800976577E-02    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    4.178102302E+03    4.301242085E+03    4.375126088E+03    4.431278572E+03    3.603948382E+03    3.682498643E+03    4.105680097E+03    4.198339460E+03    8.211000000E+03    5.000000000E+00    8.453000000E+03    0.000000000E+00    4.597940315E+03    4.520629471E+03    4.600441227E+03    8.259000000E+03    5.000000000E+00    8.365000000E+03    0.000000000E+00    4.627398155E+03    4.370114672E+03    4.629931228E+03    6.928000000E+03    6.000000000E+00    7.079000000E+03    0.000000000E+00    3.959991399E+03    3.808098706E+03    3.961846259E+03    8.020000000E+03    3.000000000E+00    8.201000000E+03    0.000000000E+00    4.515372035E+03    4.412620023E+03    4.517783897E+03    1.999942720E+00    1.999947520E+00    1.999948160E+00    1.999945600E+00    1.966265600E+00    1.888720640E+00    1.923232320E+00    1.954418240E+00
    1.556000820E+03    1.622471468E+04    1.650331189E+04    1.965149157E-01    7.000000000E+00   -9.779613947E-02    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    4.207873998E+03    4.271192194E+03    4.347866409E+03    4.404201067E+03    3.575955473E+03    3.641170467E+03    4.093018797E+03    4.186748164E+03    8.307000000E+03    2.000000000E+00    8.432000000E+03    0.000000000E+00    4.595415917E+03    4.538634344E+03    4.597914082E+03    8.181000000E+03    6.000000000E+00    8.287000000E+03    0.000000000E+00    4.615327731E+03    4.344620259E+03    4.617847601E+03    6.909000000E+03    4.000000000E+00    7.035000000E+03    0.000000000E+00    3.906953482E+03    3.776107544E+03    3.908758971E+03    8.035000000E+03    4.000000000E+00    8.219000000E+03    0.000000000E+00    4.488984860E+03    4.408617093E+03    4.491368604E+03    1.999940800E+00    1.999944640E+00    1.999943040E+00    1.999946880E+00    1.975172160E+00    1.882586560E+00    1.932905920E+00    1.964102080E+00
    1.556199285E+03    1.653835855E+04    1.680759300E+04    1.967285420E-01    7.000000000E+00   -9.788769360E-02    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    4.316995941E+03    4.396817913E+03    4.411902078E+03    4.472964630E+03    3.663032438E+03    3.691548614E+03    4.146428097E+03    4.246261839E+03    8.491000000E+03    1.000000000E+01    8.648000000E+03    0.000000000E+00    4.727697447E+03    4.652122816E+03    4.730341566E+03    8.309000000E+03    7.000000000E+00    8.424000000E+03    0.000000000E+00    4.695491399E+03    4.424130954E+03    4.698099602E+03    7.065000000E+03    2.000000000E+00    7.120000000E+03    0.000000000E+00    3.982093408E+03    3.842108809E+03    3.983969038E+03    8.099000000E+03    6.000000000E+00    8.294000000E+03    0.000000000E+00    4.548435418E+03    4.444618760E+03    4.550882745E+03    1.999947200E+00    1.999940800E+00    1.999943360E+00    1.999946560E+00    1.967946560E+00    1.884336000E+00    1.929597760E+00    1.954258560E+00
    1.556405522E+03    1.668829653E+04    1.698458593E+04    1.966064698E-01    7.000000000E+00   -9.800976577E-02    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    4.378440477E+03    4.464780215E+03    4.488968200E+03    4.545783861E+03    3.660019513E+03    3.702421547E+03    4.160868343E+03    4.271600306E+03    8.621000000E+03    4.000000000E+00    8.791000000E+03    0.000000000E+00    4.772908317E+03    4.701641425E+03    4.775603272E+03    8.454000000E+03    3.000000000E+00    8.561000000E+03    0.000000000E+00    4.748078055E+03    4.473633851E+03    4.750745030E+03    7.078000000E+03    2.000000000E+00    7.160000000E+03    0.000000000E+00    3.991663052E+03    3.861613068E+03    3.993547711E+03    8.154000000E+03    3.000000000E+00    8.371000000E+03    0.000000000E+00    4.582431569E+03    4.492628669E+03    4.584915632E+03    1.999939840E+00    1.999940160E+00    1.999941440E+00    1.999942720E+00    1.970020800E+00    1.884332480E+00    1.934751040E+00    1.960713600E+00
    1.556599706E+03    1.673113990E+04    1.706798335E+04    1.966980240E-01    7.000000000E+00   -9.791821164E-02    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    4.336400315E+03    4.441980470E+03    4.533856492E+03    4.606143067E+03    3.684462038E+03    3.738310275E+03    4.176421057E+03    4.281549534E+03    8.543000000E+03    3.000000000E+00    8.751000000E+03    0.000000000E+00    4.734749849E+03    4.666578399E+03    4.737401866E+03    8.530000000E+03    9.000000000E+00    8.666000000E+03    0.000000000E+00    4.816537689E+03    4.533576164E+03    4.819282159E+03    7.116000000E+03    1.000000000E+00    7.220000000E+03    0.000000000E+00    4.024275640E+03    3.888065319E+03    4.026191232E+03    8.144000000E+03    5.000000000E+00    8.349000000E+03    1.000000000E+00    4.591364273E+03    4.479075248E+03    4.593858034E+03    1.999966400E+00    1.999966400E+00    1.999966400E+00    1.999966400E+00    1.971159040E+00    1.882425280E+00    1.932220160E+00    1.950997120E+00
    1.556804420E+03    1.666998495E+04    1.706513474E+04    1.967895781E-01    7.000000000E+00   -9.800976577E-02    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    4.362654955E+03    4.484192959E+03    4.512559811E+03    4.595665018E+03    3.639232354E+03    3.684891386E+03    4.155537831E+03    4.300385375E+03    8.579000000E+03    4.000000000E+00    8.818000000E+03    0.000000000E+00    4.801837367E+03    4.724078609E+03    4.804565103E+03    8.525000000E+03    4.000000000E+00    8.682000000E+03    0.000000000E+00    4.802552151E+03    4.539075530E+03    4.805280699E+03    7.014000000E+03    5.000000000E+00    7.102000000E+03    0.000000000E+00    3.962177193E+03    3.820063566E+03    3.964034101E+03    8.119000000E+03    8.000000000E+00    8.402000000E+03    0.000000000E+00    4.577365316E+03    4.474074449E+03    4.579843886E+03    1.999966720E+00    1.999966720E+00    1.999966720E+00    1.999966720E+00    1.967547520E+00    1.890196800E+00    1.928202240E+00    1.954827200E+00
    1.557000011E+03    1.682181418E+04    1.714553076E+04    1.968506142E-01    7.000000000E+00   -9.797924773E-02    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    4.385226212E+03    4.450365930E+03    4.549997434E+03    4.641473268E+03    3.708856805E+03    3.755392022E+03    4.177733727E+03    4.298299541E+03    8.617000000E+03    3.000000000E+00    8.745000000E+03    0.000000000E+00    4.771844059E+03    4.691090820E+03    4.774537811E+03    8.605000000E+03    9.000000000E+00    8.778000000E+03    0.000000000E+00    4.843857238E+03    4.583087995E+03    4.846632943E+03    7.173000000E+03    8.000000000E+00    7.263000000E+03    0.000000000E+00    4.041461317E+03    3.910074448E+03    4.043393311E+03    8.143000000E+03    3.000000000E+00    8.378000000E+03    0.000000000E+00    4.594395268E+03    4.480086734E+03    4.596892324E+03    1.999961280E+00    1.999961600E+00    1.999961920E+00    1.999961280E+00    1.966085440E+00    1.892263040E+00    1.934885760E+00    1.950193600E+00
